Line	B-idx	Beta	It-idx	Energy	Acceptance~
3033	30	36068.206091	33	-1.178933	0.3
3034	30	36068.206091	34	-1.178946	0.31
3035	30	36068.206091	35	-1.178945	0.32
3036	30	36068.206091	36	-1.179103	0.33
3037	30	36068.206091	37	-1.179117	0.34
3038	30	36068.206091	38	-1.179115	0.35
3039	30	36068.206091	39	-1.179123	0.36
3040	30	36068.206091	40	-1.182001	0.37
3041	30	36068.206091	41	-1.182001	0.37
3042	30	36068.206091	42	-1.181992	0.38
3043	30	36068.206091	43	-1.181992	0.39
3044	30	36068.206091	44	-1.181992	0.4
3045	30	36068.206091	45	-1.181995	0.41
3046	30	36068.206091	46	-1.181995	0.42
3047	30	36068.206091	47	-1.181995	0.43
3048	30	36068.206091	48	-1.182324	0.44
3049	30	36068.206091	49	-1.182328	0.45
3050	30	36068.206091	50	-1.185654	0.46
3051	30	36068.206091	51	-1.185664	0.47
3052	30	36068.206091	52	-1.189126	0.48
3053	30	36068.206091	53	-1.189129	0.49
3054	30	36068.206091	54	-1.189129	0.5
3055	30	36068.206091	55	-1.192836	0.51
3056	30	36068.206091	56	-1.192841	0.52
3057	30	36068.206091	57	-1.196523	0.53
3058	30	36068.206091	58	-1.196521	0.54
3059	30	36068.206091	59	-1.196520	0.55
3060	30	36068.206091	60	-1.196520	0.56
3061	30	36068.206091	61	-1.199057	0.57
3062	30	36068.206091	62	-1.199055	0.58
3063	30	36068.206091	63	-1.199055	0.58
3064	30	36068.206091	64	-1.199740	0.59
3065	30	36068.206091	65	-1.199738	0.6
3066	30	36068.206091	66	-1.199738	0.61
3067	30	36068.206091	67	-1.202222	0.62
3068	30	36068.206091	68	-1.205528	0.63
3069	30	36068.206091	69	-1.205567	0.64
3070	30	36068.206091	70	-1.205567	0.65
3071	30	36068.206091	71	-1.205568	0.66
3072	30	36068.206091	72	-1.205568	0.67
3073	30	36068.206091	73	-1.205567	0.68
3074	30	36068.206091	74	-1.205568	0.69
3075	30	36068.206091	75	-1.207632	0.7
3076	30	36068.206091	76	-1.210962	0.71
3077	30	36068.206091	77	-1.212201	0.72
3078	30	36068.206091	78	-1.212199	0.73
3079	30	36068.206091	79	-1.212439	0.74
3080	30	36068.206091	80	-1.212439	0.74
3081	30	36068.206091	81	-1.212439	0.74
3082	30	36068.206091	82	-1.212427	0.75
3083	30	36068.206091	83	-1.212427	0.76
3084	30	36068.206091	84	-1.212420	0.77
3085	30	36068.206091	85	-1.212706	0.78
3086	30	36068.206091	86	-1.216375	0.79
3087	30	36068.206091	87	-1.216375	0.8
3088	30	36068.206091	88	-1.216375	0.81
3089	30	36068.206091	89	-1.217160	0.82
3090	30	36068.206091	90	-1.219173	0.83
3091	30	36068.206091	91	-1.219165	0.84
3092	30	36068.206091	92	-1.219165	0.85
3093	30	36068.206091	93	-1.219166	0.86
3094	30	36068.206091	94	-1.219621	0.87
3095	30	36068.206091	95	-1.219621	0.87
3096	30	36068.206091	96	-1.219621	0.88
3097	30	36068.206091	97	-1.219632	0.89
3098	30	36068.206091	98	-1.219636	0.9
3099	30	36068.206091	99	-1.219636	0.91
3100	31	39675.026700	0	-1.219642	0.01
3101	31	39675.026700	1	-1.219641	0.02
3102	31	39675.026700	2	-1.219644	0.03
3103	31	39675.026700	3	-1.219823	0.04
3104	31	39675.026700	4	-1.219824	0.05
3105	31	39675.026700	5	-1.219852	0.06
3106	31	39675.026700	6	-1.219852	0.06
3107	31	39675.026700	7	-1.222683	0.07
3108	31	39675.026700	8	-1.222681	0.08
3109	31	39675.026700	9	-1.222680	0.09
3110	31	39675.026700	10	-1.222681	0.1
3111	31	39675.026700	11	-1.222703	0.11
3112	31	39675.026700	12	-1.222701	0.12
3113	31	39675.026700	13	-1.222695	0.13
3114	31	39675.026700	14	-1.224144	0.14
3115	31	39675.026700	15	-1.224140	0.15
3116	31	39675.026700	16	-1.224141	0.16
3117	31	39675.026700	17	-1.224144	0.17
3118	31	39675.026700	18	-1.226581	0.18
3119	31	39675.026700	19	-1.226599	0.19
3120	31	39675.026700	20	-1.226599	0.2
3121	31	39675.026700	21	-1.226599	0.2
3122	31	39675.026700	22	-1.226599	0.2
3123	31	39675.026700	23	-1.230905	0.21
3124	31	39675.026700	24	-1.235114	0.22
3125	31	39675.026700	25	-1.235115	0.23
3126	31	39675.026700	26	-1.235954	0.24
3127	31	39675.026700	27	-1.235954	0.25
3128	31	39675.026700	28	-1.235954	0.25
3129	31	39675.026700	29	-1.235954	0.26
3130	31	39675.026700	30	-1.239836	0.27
3131	31	39675.026700	31	-1.241528	0.28
3132	31	39675.026700	32	-1.241543	0.29
3133	31	39675.026700	33	-1.241543	0.3
3134	31	39675.026700	34	-1.243357	0.31
3135	31	39675.026700	35	-1.245581	0.32
3136	31	39675.026700	36	-1.245582	0.33
3137	31	39675.026700	37	-1.245582	0.33
3138	31	39675.026700	38	-1.245589	0.34
3139	31	39675.026700	39	-1.245589	0.35
3140	31	39675.026700	40	-1.245589	0.35
3141	31	39675.026700	41	-1.245591	0.36
3142	31	39675.026700	42	-1.246252	0.37
3143	31	39675.026700	43	-1.247488	0.38
3144	31	39675.026700	44	-1.247488	0.39
3145	31	39675.026700	45	-1.251239	0.4
3146	31	39675.026700	46	-1.251230	0.41
3147	31	39675.026700	47	-1.251230	0.41
3148	31	39675.026700	48	-1.251230	0.42
3149	31	39675.026700	49	-1.251230	0.42
3150	31	39675.026700	50	-1.251204	0.43
3151	31	39675.026700	51	-1.251204	0.43
3152	31	39675.026700	52	-1.255492	0.44
3153	31	39675.026700	53	-1.255492	0.45
3154	31	39675.026700	54	-1.255492	0.46
3155	31	39675.026700	55	-1.258764	0.47
3156	31	39675.026700	56	-1.258764	0.48
3157	31	39675.026700	57	-1.258758	0.49
3158	31	39675.026700	58	-1.261659	0.5
3159	31	39675.026700	59	-1.261653	0.51
3160	31	39675.026700	60	-1.261653	0.52
3161	31	39675.026700	61	-1.261654	0.53
3162	31	39675.026700	62	-1.261667	0.54
3163	31	39675.026700	63	-1.261665	0.55
3164	31	39675.026700	64	-1.262539	0.56
3165	31	39675.026700	65	-1.262539	0.57
3166	31	39675.026700	66	-1.262537	0.58
3167	31	39675.026700	67	-1.263433	0.59
3168	31	39675.026700	68	-1.263442	0.6
3169	31	39675.026700	69	-1.263444	0.61
3170	31	39675.026700	70	-1.263444	0.61
3171	31	39675.026700	71	-1.265572	0.62
3172	31	39675.026700	72	-1.269504	0.63
3173	31	39675.026700	73	-1.271493	0.64
3174	31	39675.026700	74	-1.271490	0.65
3175	31	39675.026700	75	-1.271492	0.66
3176	31	39675.026700	76	-1.271491	0.67
3177	31	39675.026700	77	-1.271488	0.68
3178	31	39675.026700	78	-1.271488	0.69
3179	31	39675.026700	79	-1.273813	0.7
3180	31	39675.026700	80	-1.277664	0.71
3181	31	39675.026700	81	-1.277666	0.72
3182	31	39675.026700	82	-1.277666	0.73
3183	31	39675.026700	83	-1.277666	0.73
3184	31	39675.026700	84	-1.280748	0.74
3185	31	39675.026700	85	-1.280749	0.75
3186	31	39675.026700	86	-1.283788	0.76
3187	31	39675.026700	87	-1.283788	0.76
3188	31	39675.026700	88	-1.283795	0.77
3189	31	39675.026700	89	-1.288206	0.78
3190	31	39675.026700	90	-1.288206	0.79
3191	31	39675.026700	91	-1.288206	0.79
3192	31	39675.026700	92	-1.288209	0.8
3193	31	39675.026700	93	-1.288207	0.81
3194	31	39675.026700	94	-1.288201	0.82
3195	31	39675.026700	95	-1.292022	0.83
3196	31	39675.026700	96	-1.292022	0.83
3197	31	39675.026700	97	-1.292018	0.84
3198	31	39675.026700	98	-1.292017	0.85
3199	31	39675.026700	99	-1.292019	0.86
3200	32	43642.529370	0	-1.296018	0.01
3201	32	43642.529370	1	-1.296014	0.02
3202	32	43642.529370	2	-1.296660	0.03
3203	32	43642.529370	3	-1.296654	0.04
3204	32	43642.529370	4	-1.296654	0.04
3205	32	43642.529370	5	-1.297180	0.05
3206	32	43642.529370	6	-1.297198	0.06
3207	32	43642.529370	7	-1.297198	0.07
3208	32	43642.529370	8	-1.299019	0.08
3209	32	43642.529370	9	-1.299021	0.09
3210	32	43642.529370	10	-1.299033	0.1
3211	32	43642.529370	11	-1.299057	0.11
3212	32	43642.529370	12	-1.299058	0.12
3213	32	43642.529370	13	-1.300628	0.13
3214	32	43642.529370	14	-1.300626	0.14
3215	32	43642.529370	15	-1.300624	0.15
3216	32	43642.529370	16	-1.300624	0.16
3217	32	43642.529370	17	-1.301724	0.17
3218	32	43642.529370	18	-1.306132	0.18
3219	32	43642.529370	19	-1.306132	0.19
3220	32	43642.529370	20	-1.310316	0.2
3221	32	43642.529370	21	-1.313137	0.21
3222	32	43642.529370	22	-1.313133	0.22
3223	32	43642.529370	23	-1.313134	0.23
3224	32	43642.529370	24	-1.316076	0.24
3225	32	43642.529370	25	-1.316076	0.25
3226	32	43642.529370	26	-1.319286	0.26
3227	32	43642.529370	27	-1.319271	0.27
3228	32	43642.529370	28	-1.319271	0.28
3229	32	43642.529370	29	-1.319266	0.29
3230	32	43642.529370	30	-1.322764	0.3
3231	32	43642.529370	31	-1.326076	0.31
3232	32	43642.529370	32	-1.326076	0.32
3233	32	43642.529370	33	-1.326082	0.33
3234	32	43642.529370	34	-1.326105	0.34
3235	32	43642.529370	35	-1.326105	0.35
3236	32	43642.529370	36	-1.326119	0.36
3237	32	43642.529370	37	-1.328897	0.37
3238	32	43642.529370	38	-1.328895	0.38
3239	32	43642.529370	39	-1.329302	0.39
3240	32	43642.529370	40	-1.329305	0.4
3241	32	43642.529370	41	-1.330568	0.41
3242	32	43642.529370	42	-1.330566	0.42
3243	32	43642.529370	43	-1.333500	0.43
3244	32	43642.529370	44	-1.333500	0.44
3245	32	43642.529370	45	-1.338033	0.45
3246	32	43642.529370	46	-1.341899	0.46
3247	32	43642.529370	47	-1.341894	0.47
3248	32	43642.529370	48	-1.346482	0.48
3249	32	43642.529370	49	-1.350907	0.49
3250	32	43642.529370	50	-1.350907	0.5
3251	32	43642.529370	51	-1.350907	0.5
3252	32	43642.529370	52	-1.350910	0.51
3253	32	43642.529370	53	-1.350910	0.51
3254	32	43642.529370	54	-1.350909	0.52
3255	32	43642.529370	55	-1.350914	0.53
3256	32	43642.529370	56	-1.350914	0.53
3257	32	43642.529370	57	-1.350980	0.54
3258	32	43642.529370	58	-1.350980	0.55
3259	32	43642.529370	59	-1.350981	0.56
3260	32	43642.529370	60	-1.350982	0.57
3261	32	43642.529370	61	-1.350981	0.58
3262	32	43642.529370	62	-1.350981	0.59
3263	32	43642.529370	63	-1.350981	0.59
3264	32	43642.529370	64	-1.354831	0.6
3265	32	43642.529370	65	-1.354832	0.61
3266	32	43642.529370	66	-1.357841	0.62
3267	32	43642.529370	67	-1.362198	0.63
3268	32	43642.529370	68	-1.362499	0.64
3269	32	43642.529370	69	-1.366586	0.65
3270	32	43642.529370	70	-1.366592	0.66
3271	32	43642.529370	71	-1.370282	0.67
3272	32	43642.529370	72	-1.371830	0.68
3273	32	43642.529370	73	-1.372689	0.69
3274	32	43642.529370	74	-1.372700	0.7
3275	32	43642.529370	75	-1.372700	0.71
3276	32	43642.529370	76	-1.372699	0.72
3277	32	43642.529370	77	-1.372699	0.72
3278	32	43642.529370	78	-1.373831	0.73
3279	32	43642.529370	79	-1.377684	0.74
3280	32	43642.529370	80	-1.377675	0.75
3281	32	43642.529370	81	-1.377676	0.76
3282	32	43642.529370	82	-1.379364	0.77
3283	32	43642.529370	83	-1.383842	0.78
3284	32	43642.529370	84	-1.383851	0.79
3285	32	43642.529370	85	-1.386226	0.8
3286	32	43642.529370	86	-1.389478	0.81
3287	32	43642.529370	87	-1.389478	0.82
3288	32	43642.529370	88	-1.392315	0.83
3289	32	43642.529370	89	-1.392314	0.84
3290	32	43642.529370	90	-1.392314	0.84
3291	32	43642.529370	91	-1.392344	0.85
3292	32	43642.529370	92	-1.392344	0.85
3293	32	43642.529370	93	-1.392344	0.86
3294	32	43642.529370	94	-1.392346	0.87
3295	32	43642.529370	95	-1.392319	0.88
3296	32	43642.529370	96	-1.392329	0.89
3297	32	43642.529370	97	-1.392337	0.9
3298	32	43642.529370	98	-1.392337	0.9
3299	32	43642.529370	99	-1.392337	0.91
3300	33	48006.782307	0	-1.392329	0.01
3301	33	48006.782307	1	-1.392439	0.02
3302	33	48006.782307	2	-1.392439	0.03
3303	33	48006.782307	3	-1.392452	0.04
3304	33	48006.782307	4	-1.393476	0.05
3305	33	48006.782307	5	-1.393475	0.06
3306	33	48006.782307	6	-1.398238	0.07
3307	33	48006.782307	7	-1.398460	0.08
3308	33	48006.782307	8	-1.402560	0.09
3309	33	48006.782307	9	-1.402581	0.1
3310	33	48006.782307	10	-1.402571	0.11
3311	33	48006.782307	11	-1.403094	0.12
3312	33	48006.782307	12	-1.406748	0.13
3313	33	48006.782307	13	-1.406748	0.13
3314	33	48006.782307	14	-1.406803	0.14
3315	33	48006.782307	15	-1.406793	0.15
3316	33	48006.782307	16	-1.406789	0.16
3317	33	48006.782307	17	-1.406799	0.17
3318	33	48006.782307	18	-1.406797	0.18
3319	33	48006.782307	19	-1.406797	0.19
3320	33	48006.782307	20	-1.406797	0.2
3321	33	48006.782307	21	-1.406797	0.2
3322	33	48006.782307	22	-1.406798	0.21
3323	33	48006.782307	23	-1.406799	0.22
3324	33	48006.782307	24	-1.408495	0.23
3325	33	48006.782307	25	-1.408495	0.23
3326	33	48006.782307	26	-1.408495	0.23
3327	33	48006.782307	27	-1.408506	0.24
3328	33	48006.782307	28	-1.411912	0.25
3329	33	48006.782307	29	-1.411912	0.26
3330	33	48006.782307	30	-1.411909	0.27
3331	33	48006.782307	31	-1.416436	0.28
3332	33	48006.782307	32	-1.416429	0.29
3333	33	48006.782307	33	-1.416430	0.3
3334	33	48006.782307	34	-1.416430	0.31
3335	33	48006.782307	35	-1.416424	0.32
3336	33	48006.782307	36	-1.416426	0.33
3337	33	48006.782307	37	-1.416435	0.34
3338	33	48006.782307	38	-1.416435	0.35
3339	33	48006.782307	39	-1.418343	0.36
3340	33	48006.782307	40	-1.418343	0.36
3341	33	48006.782307	41	-1.418345	0.37
3342	33	48006.782307	42	-1.422890	0.38
3343	33	48006.782307	43	-1.422892	0.39
3344	33	48006.782307	44	-1.425651	0.4
3345	33	48006.782307	45	-1.429716	0.41
3346	33	48006.782307	46	-1.432451	0.42
3347	33	48006.782307	47	-1.432450	0.43
3348	33	48006.782307	48	-1.432703	0.44
3349	33	48006.782307	49	-1.435943	0.45
3350	33	48006.782307	50	-1.435943	0.45
3351	33	48006.782307	51	-1.435943	0.45
3352	33	48006.782307	52	-1.435955	0.46
3353	33	48006.782307	53	-1.437569	0.47
3354	33	48006.782307	54	-1.437569	0.47
3355	33	48006.782307	55	-1.437592	0.48
3356	33	48006.782307	56	-1.437590	0.49
3357	33	48006.782307	57	-1.437590	0.5
3358	33	48006.782307	58	-1.437591	0.51
3359	33	48006.782307	59	-1.437591	0.51
3360	33	48006.782307	60	-1.437589	0.52
3361	33	48006.782307	61	-1.437589	0.52
3362	33	48006.782307	62	-1.437589	0.52
3363	33	48006.782307	63	-1.437598	0.53
3364	33	48006.782307	64	-1.437599	0.54
3365	33	48006.782307	65	-1.437599	0.54
3366	33	48006.782307	66	-1.441413	0.55
3367	33	48006.782307	67	-1.441412	0.56
3368	33	48006.782307	68	-1.442573	0.57
3369	33	48006.782307	69	-1.446997	0.58
3370	33	48006.782307	70	-1.448420	0.59
3371	33	48006.782307	71	-1.448414	0.6
3372	33	48006.782307	72	-1.448669	0.61
3373	33	48006.782307	73	-1.448669	0.61
3374	33	48006.782307	74	-1.448670	0.62
3375	33	48006.782307	75	-1.449040	0.63
3376	33	48006.782307	76	-1.449041	0.64
3377	33	48006.782307	77	-1.449023	0.65
3378	33	48006.782307	78	-1.449025	0.66
3379	33	48006.782307	79	-1.449258	0.67
3380	33	48006.782307	80	-1.449259	0.68
3381	33	48006.782307	81	-1.449259	0.69
3382	33	48006.782307	82	-1.449250	0.7
3383	33	48006.782307	83	-1.449244	0.71
3384	33	48006.782307	84	-1.452169	0.72
3385	33	48006.782307	85	-1.452552	0.73
3386	33	48006.782307	86	-1.455685	0.74
3387	33	48006.782307	87	-1.455684	0.75
3388	33	48006.782307	88	-1.455674	0.76
3389	33	48006.782307	89	-1.455670	0.77
3390	33	48006.782307	90	-1.455670	0.77
3391	33	48006.782307	91	-1.455680	0.78
3392	33	48006.782307	92	-1.455680	0.79
3393	33	48006.782307	93	-1.455680	0.8
3394	33	48006.782307	94	-1.455665	0.81
3395	33	48006.782307	95	-1.457926	0.82
3396	33	48006.782307	96	-1.457927	0.83
3397	33	48006.782307	97	-1.462481	0.84
3398	33	48006.782307	98	-1.462481	0.85
3399	33	48006.782307	99	-1.466887	0.86
3400	34	52807.460538	0	-1.466886	0.01
3401	34	52807.460538	1	-1.466886	0.02
3402	34	52807.460538	2	-1.466888	0.03
3403	34	52807.460538	3	-1.466891	0.04
3404	34	52807.460538	4	-1.466892	0.05
3405	34	52807.460538	5	-1.466899	0.06
3406	34	52807.460538	6	-1.466897	0.07
3407	34	52807.460538	7	-1.466897	0.08
3408	34	52807.460538	8	-1.466898	0.09
3409	34	52807.460538	9	-1.468633	0.1
3410	34	52807.460538	10	-1.468642	0.11
3411	34	52807.460538	11	-1.468639	0.12
3412	34	52807.460538	12	-1.468641	0.13
3413	34	52807.460538	13	-1.470006	0.14
3414	34	52807.460538	14	-1.469998	0.15
3415	34	52807.460538	15	-1.470389	0.16
3416	34	52807.460538	16	-1.470389	0.17
3417	34	52807.460538	17	-1.470460	0.18
3418	34	52807.460538	18	-1.470462	0.19
3419	34	52807.460538	19	-1.470462	0.19
3420	34	52807.460538	20	-1.472858	0.2
3421	34	52807.460538	21	-1.472857	0.21
3422	34	52807.460538	22	-1.472861	0.22
3423	34	52807.460538	23	-1.477601	0.23
3424	34	52807.460538	24	-1.481341	0.24
3425	34	52807.460538	25	-1.481340	0.25
3426	34	52807.460538	26	-1.481332	0.26
3427	34	52807.460538	27	-1.484467	0.27
3428	34	52807.460538	28	-1.484467	0.28
3429	34	52807.460538	29	-1.484508	0.29
3430	34	52807.460538	30	-1.484508	0.3
3431	34	52807.460538	31	-1.484506	0.31
3432	34	52807.460538	32	-1.487203	0.32
3433	34	52807.460538	33	-1.487203	0.32
3434	34	52807.460538	34	-1.488979	0.33
3435	34	52807.460538	35	-1.488974	0.34
3436	34	52807.460538	36	-1.488974	0.34
3437	34	52807.460538	37	-1.488971	0.35
3438	34	52807.460538	38	-1.492201	0.36
3439	34	52807.460538	39	-1.495823	0.37
3440	34	52807.460538	40	-1.495824	0.38
3441	34	52807.460538	41	-1.495824	0.38
3442	34	52807.460538	42	-1.497300	0.39
3443	34	52807.460538	43	-1.497308	0.4
3444	34	52807.460538	44	-1.497308	0.4
3445	34	52807.460538	45	-1.501492	0.41
3446	34	52807.460538	46	-1.505471	0.42
3447	34	52807.460538	47	-1.508101	0.43
3448	34	52807.460538	48	-1.508097	0.44
3449	34	52807.460538	49	-1.510982	0.45
3450	34	52807.460538	50	-1.510982	0.46
3451	34	52807.460538	51	-1.510982	0.46
3452	34	52807.460538	52	-1.510983	0.47
3453	34	52807.460538	53	-1.510983	0.47
3454	34	52807.460538	54	-1.510975	0.48
3455	34	52807.460538	55	-1.515433	0.49
3456	34	52807.460538	56	-1.515433	0.49
3457	34	52807.460538	57	-1.520239	0.5
3458	34	52807.460538	58	-1.522676	0.51
3459	34	52807.460538	59	-1.522678	0.52
3460	34	52807.460538	60	-1.525685	0.53
3461	34	52807.460538	61	-1.525685	0.53
3462	34	52807.460538	62	-1.525685	0.54
3463	34	52807.460538	63	-1.526455	0.55
3464	34	52807.460538	64	-1.526455	0.55
3465	34	52807.460538	65	-1.527943	0.56
3466	34	52807.460538	66	-1.527963	0.57
3467	34	52807.460538	67	-1.527979	0.58
3468	34	52807.460538	68	-1.532938	0.59
3469	34	52807.460538	69	-1.532949	0.6
3470	34	52807.460538	70	-1.532957	0.61
3471	34	52807.460538	71	-1.533512	0.62
3472	34	52807.460538	72	-1.534445	0.63
3473	34	52807.460538	73	-1.534441	0.64
3474	34	52807.460538	74	-1.534594	0.65
3475	34	52807.460538	75	-1.539516	0.66
3476	34	52807.460538	76	-1.539524	0.67
3477	34	52807.460538	77	-1.539535	0.68
3478	34	52807.460538	78	-1.539535	0.69
3479	34	52807.460538	79	-1.544421	0.7
3480	34	52807.460538	80	-1.548524	0.71
3481	34	52807.460538	81	-1.548543	0.72
3482	34	52807.460538	82	-1.548543	0.72
3483	34	52807.460538	83	-1.548540	0.73
3484	34	52807.460538	84	-1.548558	0.74
3485	34	52807.460538	85	-1.548580	0.75
3486	34	52807.460538	86	-1.548583	0.76
3487	34	52807.460538	87	-1.548586	0.77
3488	34	52807.460538	88	-1.548586	0.77
3489	34	52807.460538	89	-1.548586	0.78
3490	34	52807.460538	90	-1.548587	0.79
3491	34	52807.460538	91	-1.548576	0.8
3492	34	52807.460538	92	-1.548576	0.81
3493	34	52807.460538	93	-1.548571	0.82
3494	34	52807.460538	94	-1.548574	0.83
3495	34	52807.460538	95	-1.548590	0.84
3496	34	52807.460538	96	-1.550374	0.85
3497	34	52807.460538	97	-1.550374	0.86
3498	34	52807.460538	98	-1.550374	0.86
3499	34	52807.460538	99	-1.550374	0.87
3500	35	58088.206592	0	-1.550377	0.01
3501	35	58088.206592	1	-1.550377	0.02
3502	35	58088.206592	2	-1.552049	0.03
3503	35	58088.206592	3	-1.554475	0.04
3504	35	58088.206592	4	-1.554475	0.05
3505	35	58088.206592	5	-1.557400	0.06
3506	35	58088.206592	6	-1.557484	0.07
3507	35	58088.206592	7	-1.557483	0.08
3508	35	58088.206592	8	-1.557484	0.09
3509	35	58088.206592	9	-1.559619	0.1
3510	35	58088.206592	10	-1.559620	0.11
3511	35	58088.206592	11	-1.559610	0.12
3512	35	58088.206592	12	-1.559603	0.13
3513	35	58088.206592	13	-1.559604	0.14
3514	35	58088.206592	14	-1.563660	0.15
3515	35	58088.206592	15	-1.563655	0.16
3516	35	58088.206592	16	-1.563656	0.17
3517	35	58088.206592	17	-1.563686	0.18
3518	35	58088.206592	18	-1.563688	0.19
3519	35	58088.206592	19	-1.563697	0.2
3520	35	58088.206592	20	-1.568589	0.21
3521	35	58088.206592	21	-1.568587	0.22
3522	35	58088.206592	22	-1.568602	0.23
3523	35	58088.206592	23	-1.571051	0.24
3524	35	58088.206592	24	-1.571067	0.25
3525	35	58088.206592	25	-1.571067	0.25
3526	35	58088.206592	26	-1.573840	0.26
3527	35	58088.206592	27	-1.573841	0.27
3528	35	58088.206592	28	-1.573841	0.28
3529	35	58088.206592	29	-1.573855	0.29
3530	35	58088.206592	30	-1.577167	0.3
3531	35	58088.206592	31	-1.577168	0.31
3532	35	58088.206592	32	-1.577166	0.32
3533	35	58088.206592	33	-1.579195	0.33
3534	35	58088.206592	34	-1.579193	0.34
3535	35	58088.206592	35	-1.580632	0.35
3536	35	58088.206592	36	-1.581429	0.36
3537	35	58088.206592	37	-1.582065	0.37
3538	35	58088.206592	38	-1.586576	0.38
3539	35	58088.206592	39	-1.590200	0.39
3540	35	58088.206592	40	-1.590173	0.4
3541	35	58088.206592	41	-1.590172	0.41
3542	35	58088.206592	42	-1.590172	0.42
3543	35	58088.206592	43	-1.590159	0.43
3544	35	58088.206592	44	-1.594303	0.44
3545	35	58088.206592	45	-1.594301	0.45
3546	35	58088.206592	46	-1.595856	0.46
3547	35	58088.206592	47	-1.599572	0.47
3548	35	58088.206592	48	-1.599572	0.47
3549	35	58088.206592	49	-1.599572	0.48
3550	35	58088.206592	50	-1.599572	0.48
3551	35	58088.206592	51	-1.600672	0.49
3552	35	58088.206592	52	-1.600645	0.5
3553	35	58088.206592	53	-1.600655	0.51
3554	35	58088.206592	54	-1.600664	0.52
3555	35	58088.206592	55	-1.600664	0.53
3556	35	58088.206592	56	-1.600658	0.54
3557	35	58088.206592	57	-1.600658	0.55
3558	35	58088.206592	58	-1.602723	0.56
3559	35	58088.206592	59	-1.607305	0.57
3560	35	58088.206592	60	-1.607307	0.58
3561	35	58088.206592	61	-1.607311	0.59
3562	35	58088.206592	62	-1.607313	0.6
3563	35	58088.206592	63	-1.607310	0.61
3564	35	58088.206592	64	-1.607312	0.62
3565	35	58088.206592	65	-1.607320	0.63
3566	35	58088.206592	66	-1.607361	0.64
3567	35	58088.206592	67	-1.607361	0.64
3568	35	58088.206592	68	-1.607361	0.64
3569	35	58088.206592	69	-1.612532	0.65
3570	35	58088.206592	70	-1.612527	0.66
3571	35	58088.206592	71	-1.612518	0.67
3572	35	58088.206592	72	-1.612518	0.67
3573	35	58088.206592	73	-1.617796	0.68
3574	35	58088.206592	74	-1.619959	0.69
3575	35	58088.206592	75	-1.624940	0.7
3576	35	58088.206592	76	-1.624940	0.7
3577	35	58088.206592	77	-1.624946	0.71
3578	35	58088.206592	78	-1.628491	0.72
3579	35	58088.206592	79	-1.628491	0.72
3580	35	58088.206592	80	-1.629990	0.73
3581	35	58088.206592	81	-1.629993	0.74
3582	35	58088.206592	82	-1.629983	0.75
3583	35	58088.206592	83	-1.629983	0.76
3584	35	58088.206592	84	-1.635039	0.77
3585	35	58088.206592	85	-1.635040	0.78
3586	35	58088.206592	86	-1.637284	0.79
3587	35	58088.206592	87	-1.637284	0.79
3588	35	58088.206592	88	-1.637284	0.79
3589	35	58088.206592	89	-1.637290	0.8
3590	35	58088.206592	90	-1.637405	0.81
3591	35	58088.206592	91	-1.638527	0.82
3592	35	58088.206592	92	-1.638527	0.82
3593	35	58088.206592	93	-1.638527	0.82
3594	35	58088.206592	94	-1.638545	0.83
3595	35	58088.206592	95	-1.638545	0.84
3596	35	58088.206592	96	-1.638546	0.85
3597	35	58088.206592	97	-1.638545	0.86
3598	35	58088.206592	98	-1.638551	0.87
3599	35	58088.206592	99	-1.638636	0.88
3600	36	63897.027251	0	-1.640017	0.01
3601	36	63897.027251	1	-1.640017	0.01
3602	36	63897.027251	2	-1.645337	0.02
3603	36	63897.027251	3	-1.645337	0.03
3604	36	63897.027251	4	-1.650261	0.04
3605	36	63897.027251	5	-1.650261	0.04
3606	36	63897.027251	6	-1.653282	0.05
3607	36	63897.027251	7	-1.653281	0.06
3608	36	63897.027251	8	-1.653281	0.07
3609	36	63897.027251	9	-1.654040	0.08
3610	36	63897.027251	10	-1.654041	0.09
3611	36	63897.027251	11	-1.654038	0.1
3612	36	63897.027251	12	-1.654038	0.1
3613	36	63897.027251	13	-1.654038	0.1
3614	36	63897.027251	14	-1.654048	0.11
3615	36	63897.027251	15	-1.654048	0.11
3616	36	63897.027251	16	-1.654048	0.11
3617	36	63897.027251	17	-1.654055	0.12
3618	36	63897.027251	18	-1.654055	0.12
3619	36	63897.027251	19	-1.654055	0.12
3620	36	63897.027251	20	-1.657496	0.13
3621	36	63897.027251	21	-1.659971	0.14
3622	36	63897.027251	22	-1.659971	0.14
3623	36	63897.027251	23	-1.659980	0.15
3624	36	63897.027251	24	-1.659982	0.16
3625	36	63897.027251	25	-1.660030	0.17
3626	36	63897.027251	26	-1.660493	0.18
3627	36	63897.027251	27	-1.660493	0.18
3628	36	63897.027251	28	-1.660492	0.19
3629	36	63897.027251	29	-1.660497	0.2
3630	36	63897.027251	30	-1.662333	0.21
3631	36	63897.027251	31	-1.662310	0.22
3632	36	63897.027251	32	-1.662307	0.23
3633	36	63897.027251	33	-1.665437	0.24
3634	36	63897.027251	34	-1.665520	0.25
3635	36	63897.027251	35	-1.668793	0.26
3636	36	63897.027251	36	-1.668788	0.27
3637	36	63897.027251	37	-1.668788	0.27
3638	36	63897.027251	38	-1.668788	0.28
3639	36	63897.027251	39	-1.668788	0.28
