epoch	loss
187	5.602811038585495e-02
188	5.601836735619702e-02
189	5.600879193986988e-02
190	5.599938099442481e-02
191	5.599013144183862e-02
192	5.598104026707409e-02
193	5.597210451667517e-02
194	5.596332129739603e-02
195	5.595468777486293e-02
196	5.594620117226801e-02
197	5.593785876909453e-02
198	5.592965789987199e-02
199	5.592159595296197e-02
200	5.591367036937213e-02
201	5.590587864159800e-02
202	5.589821831249370e-02
203	5.589068697416803e-02
204	5.588328226690743e-02
205	5.587600187812458e-02
206	5.586884354133077e-02
207	5.586180503513445e-02
208	5.585488418226070e-02
209	5.584807884859662e-02
210	5.584138694225668e-02
211	5.583480641267174e-02
212	5.582833524969830e-02
213	5.582197148274910e-02
214	5.581571317994376e-02
215	5.580955844727947e-02
216	5.580350542782062e-02
217	5.579755230090754e-02
218	5.579169728138323e-02
219	5.578593861883843e-02
220	5.578027459687399e-02
221	5.577470353237962e-02
222	5.576922377483055e-02
223	5.576383370559898e-02
224	5.575853173728210e-02
225	5.575331631304529e-02
226	5.574818590598085e-02
227	5.574313901847999e-02
228	5.573817418162073e-02
229	5.573328995456876e-02
230	5.572848492399211e-02
231	5.572375770348918e-02
232	5.571910693302960e-02
233	5.571453127840789e-02
234	5.571002943070910e-02
235	5.570560010578660e-02
236	5.570124204375211e-02
237	5.569695400847621e-02
238	5.569273478710080e-02
239	5.568858318956191e-02
240	5.568449804812381e-02
241	5.568047821692269e-02
242	5.567652257152102e-02
243	5.567263000847164e-02
244	5.566879944489147e-02
245	5.566502981804465e-02
246	5.566132008493480e-02
247	5.565766922190636e-02
248	5.565407622425469e-02
249	5.565054010584452e-02
250	5.564705989873708e-02
251	5.564363465282515e-02
252	5.564026343547578e-02
253	5.563694533118169e-02
254	5.563367944121923e-02
255	5.563046488331418e-02
256	5.562730079131498e-02
257	5.562418631487287e-02
258	5.562112061912843e-02
259	5.561810288440598e-02
260	5.561513230591326e-02
261	5.561220809344856e-02
262	5.560932947111357e-02
263	5.560649567703252e-02
264	5.560370596307741e-02
265	5.560095959459876e-02
266	5.559825585016250e-02
267	5.559559402129237e-02
268	5.559297341221711e-02
269	5.559039333962426e-02
270	5.558785313241783e-02
271	5.558535213148193e-02
272	5.558288968944913e-02
273	5.558046517047356e-02
274	5.557807795000873e-02
275	5.557572741459052e-02
276	5.557341296162387e-02
277	5.557113399917459e-02
278	5.556888994576502e-02
279	5.556668023017455e-02
280	5.556450429124343e-02
281	5.556236157768150e-02
282	5.556025154788014e-02
283	5.555817366972852e-02
284	5.555612742043365e-02
285	5.555411228634383e-02
286	5.555212776277600e-02
287	5.555017335384653e-02
288	5.554824857230523e-02
289	5.554635293937336e-02
290	5.554448598458422e-02
291	5.554264724562744e-02
292	5.554083626819632e-02
293	5.553905260583807e-02
294	5.553729581980767e-02
295	5.553556547892369e-02
296	5.553386115942788e-02
297	5.553218244484762e-02
298	5.553052892586004e-02
299	5.552890020016037e-02
300	5.552729587233176e-02
301	5.552571555371816e-02
302	5.552415886229996e-02
303	5.552262542257167e-02
304	5.552111486542205e-02
305	5.551962682801720e-02
306	5.551816095368510e-02
307	5.551671689180337e-02
308	5.551529429768820e-02
309	5.551389283248667e-02
310	5.551251216306989e-02
311	5.551115196192950e-02
312	5.550981190707528e-02
313	5.550849168193517e-02
314	5.550719097525735e-02
315	5.550590948101350e-02
316	5.550464689830523e-02
317	5.550340293127139e-02
318	5.550217728899686e-02
319	5.550096968542442e-02
320	5.549977983926708e-02
321	5.549860747392288e-02
322	5.549745231739049e-02
323	5.549631410218808e-02
324	5.549519256527123e-02
325	5.549408744795510e-02
326	5.549299849583608e-02
327	5.549192545871610e-02
328	5.549086809052797e-02
329	5.548982614926172e-02
330	5.548879939689355e-02
331	5.548778759931480e-02
332	5.548679052626312e-02
333	5.548580795125452e-02
334	5.548483965151718e-02
335	5.548388540792577e-02
336	5.548294500493778e-02
337	5.548201823053088e-02
338	5.548110487614052e-02
339	5.548020473660046e-02
340	5.547931761008290e-02
341	5.547844329804027e-02
342	5.547758160514855e-02
343	5.547673233925059e-02
344	5.547589531130155e-02
345	5.547507033531505e-02
346	5.547425722830971e-02
347	5.547345581025769e-02
348	5.547266590403327e-02
349	5.547188733536310e-02
350	5.547111993277692e-02
351	5.547036352755938e-02
352	5.546961795370255e-02
353	5.546888304785981e-02
354	5.546815864929987e-02
355	5.546744459986221e-02
356	5.546674074391306e-02
357	5.546604692830234e-02
358	5.546536300232136e-02
359	5.546468881766094e-02
360	5.546402422837098e-02
361	5.546336909082011e-02
362	5.546272326365659e-02
363	5.546208660776956e-02
364	5.546145898625111e-02
365	5.546084026435884e-02
366	5.546023030948002e-02
367	5.545962899109485e-02
368	5.545903618074161e-02
369	5.545845175198209e-02
370	5.545787558036747e-02
371	5.545730754340489e-02
372	5.545674752052521e-02
373	5.545619539304984e-02
374	5.545565104416000e-02
375	5.545511435886527e-02
376	5.545458522397334e-02
377	5.545406352805961e-02
378	5.545354916143838e-02
379	5.545304201613353e-02
380	5.545254198585024e-02
381	5.545204896594727e-02
382	5.545156285340948e-02
383	5.545108354682081e-02
384	5.545061094633805e-02
385	5.545014495366488e-02
386	5.544968547202627e-02
387	5.544923240614354e-02
388	5.544878566220969e-02
389	5.544834514786522e-02
390	5.544791077217461e-02
391	5.544748244560248e-02
392	5.544706007999135e-02
393	5.544664358853849e-02
394	5.544623288577419e-02
395	5.544582788753999e-02
396	5.544542851096697e-02
397	5.544503467445527e-02
398	5.544464629765320e-02
399	5.544426330143683e-02
400	5.544388560789031e-02
401	5.544351314028627e-02
402	5.544314582306646e-02
403	5.544278358182297e-02
404	5.544242634327970e-02
405	5.544207403527388e-02
406	5.544172658673820e-02
407	5.544138392768352e-02
408	5.544104598918113e-02
409	5.544071270334572e-02
410	5.544038400331887e-02
411	5.544005982325267e-02
412	5.543974009829304e-02
413	5.543942476456452e-02
414	5.543911375915393e-02
415	5.543880702009570e-02
416	5.543850448635632e-02
417	5.543820609781934e-02
418	5.543791179527151e-02
419	5.543762152038767e-02
420	5.543733521571709e-02
421	5.543705282466939e-02
422	5.543677429150105e-02
423	5.543649956130191e-02
424	5.543622857998198e-02
425	5.543596129425872e-02
426	5.543569765164395e-02
427	5.543543760043164e-02
428	5.543518108968538e-02
429	5.543492806922626e-02
430	5.543467848962133e-02
431	5.543443230217130e-02
432	5.543418945889978e-02
433	5.543394991254104e-02
434	5.543371361652978e-02
435	5.543348052498963e-02
436	5.543325059272257e-02
437	5.543302377519832e-02
438	5.543280002854385e-02
439	5.543257930953339e-02
440	5.543236157557815e-02
441	5.543214678471631e-02
442	5.543193489560359e-02
443	5.543172586750374e-02
444	5.543151966027840e-02
445	5.543131623437866e-02
446	5.543111555083564e-02
447	5.543091757125144e-02
448	5.543072225779042e-02
449	5.543052957317049e-02
450	5.543033948065462e-02
451	5.543015194404248e-02
452	5.542996692766196e-02
453	5.542978439636137e-02
454	5.542960431550134e-02
455	5.542942665094684e-02
456	5.542925136905949e-02
457	5.542907843669025e-02
458	5.542890782117140e-02
459	5.542873949030967e-02
460	5.542857341237872e-02
461	5.542840955611222e-02
462	5.542824789069650e-02
463	5.542808838576414e-02
464	5.542793101138671e-02
465	5.542777573806852e-02
466	5.542762253673961e-02
467	5.542747137874972e-02
468	5.542732223586161e-02
469	5.542717508024503e-02
470	5.542702988447026e-02
471	5.542688662150251e-02
472	5.542674526469546e-02
473	5.542660578778588e-02
474	5.542646816488743e-02
475	5.542633237048512e-02
476	5.542619837942993e-02
477	5.542606616693310e-02
478	5.542593570856054e-02
479	5.542580698022812e-02
480	5.542567995819549e-02
481	5.542555461906205e-02
482	5.542543093976071e-02
483	5.542530889755396e-02
484	5.542518847002803e-02
485	5.542506963508867e-02
486	5.542495237095618e-02
487	5.542483665616064e-02
488	5.542472246953747e-02
489	5.542460979022260e-02
490	5.542449859764838e-02
491	5.542438887153892e-02
492	5.542428059190575e-02
493	5.542417373904367e-02
494	5.542406829352647e-02
495	5.542396423620290e-02
496	5.542386154819237e-02
497	5.542376021088129e-02
498	5.542366020591879e-02
499	5.542356151521312e-02
500	5.542346412092748e-02
501	5.542336800547668e-02
502	5.542327315152316e-02
503	5.542317954197332e-02
504	5.542308715997419e-02
505	5.542299598890950e-02
506	5.542290601239670e-02
507	5.542281721428294e-02
508	5.542272957864229e-02
509	5.542264308977207e-02
510	5.542255773218952e-02
511	5.542247349062884e-02
512	5.542239035003790e-02
513	5.542230829557508e-02
514	5.542222731260623e-02
515	5.542214738670163e-02
516	5.542206850363304e-02
517	5.542199064937070e-02
518	5.542191381008060e-02
519	5.542183797212140e-02
520	5.542176312204178e-02
521	5.542168924657782e-02
522	5.542161633264976e-02
523	5.542154436736008e-02
524	5.542147333799019e-02
525	5.542140323199814e-02
526	5.542133403701621e-02
527	5.542126574084803e-02
528	5.542119833146633e-02
529	5.542113179701057e-02
530	5.542106612578419e-02
531	5.542100130625274e-02
532	5.542093732704105e-02
533	5.542087417693146e-02
534	5.542081184486090e-02
535	5.542075031991932e-02
536	5.542068959134702e-02
537	5.542062964853280e-02
538	5.542057048101174e-02
539	5.542051207846270e-02
540	5.542045443070721e-02
541	5.542039752770633e-02
542	5.542034135955942e-02
543	5.542028591650189e-02
544	5.542023118890314e-02
545	5.542017716726499e-02
546	5.542012384221935e-02
547	5.542007120452680e-02
548	5.542001924507441e-02
549	5.541996795487414e-02
550	5.541991732506098e-02
551	5.541986734689124e-02
552	5.541981801174081e-02
553	5.541976931110362e-02
554	5.541972123658934e-02
555	5.541967377992264e-02
556	5.541962693294098e-02
557	5.541958068759315e-02
558	5.541953503593771e-02
559	5.541948997014151e-02
560	5.541944548247781e-02
561	5.541940156532529e-02
562	5.541935821116627e-02
563	5.541931541258516e-02
564	5.541927316226725e-02
565	5.541923145299726e-02
566	5.541919027765774e-02
567	5.541914962922781e-02
568	5.541910950078183e-02
569	5.541906988548823e-02
570	5.541903077660762e-02
571	5.541899216749225e-02
572	5.541895405158410e-02
573	5.541891642241402e-02
574	5.541887927360020e-02
575	5.541884259884711e-02
576	5.541880639194438e-02
577	5.541877064676540e-02
578	5.541873535726626e-02
579	5.541870051748450e-02
580	5.541866612153815e-02
581	5.541863216362438e-02
582	5.541859863801870e-02
583	5.541856553907352e-02
584	5.541853286121730e-02
585	5.541850059895335e-02
586	5.541846874685917e-02
587	5.541843729958465e-02
588	5.541840625185203e-02
589	5.541837559845399e-02
590	5.541834533425329e-02
591	5.541831545418160e-02
592	5.541828595323840e-02
593	5.541825682649026e-02
594	5.541822806906990e-02
595	5.541819967617505e-02
596	5.541817164306768e-02
597	5.541814396507327e-02
598	5.541811663757977e-02
599	5.541808965603665e-02
600	5.541806301595419e-02
601	5.541803671290264e-02
602	5.541801074251150e-02
603	5.541798510046821e-02
604	5.541795978251796e-02
605	5.541793478446266e-02
606	5.541791010216009e-02
607	5.541788573152302e-02
608	5.541786166851891e-02
609	5.541783790916859e-02
610	5.541781444954596e-02
611	5.541779128577716e-02
612	5.541776841403949e-02
613	5.541774583056137e-02
614	5.541772353162110e-02
615	5.541770151354636e-02
616	5.541767977271362e-02
617	5.541765830554720e-02
618	5.541763710851907e-02
619	5.541761617814769e-02
620	5.541759551099777e-02
621	5.541757510367937e-02
622	5.541755495284750e-02
623	5.541753505520138e-02
624	5.541751540748364e-02
625	5.541749600648031e-02
626	5.541747684901964e-02
627	5.541745793197175e-02
628	5.541743925224812e-02
629	5.541742080680102e-02
630	5.541740259262275e-02
631	5.541738460674531e-02
632	5.541736684623995e-02
633	5.541734930821629e-02
634	5.541733198982207e-02
635	5.541731488824243e-02
636	5.541729800069985e-02
637	5.541728132445310e-02
638	5.541726485679692e-02
639	5.541724859506171e-02
640	5.541723253661283e-02
641	5.541721667885047e-02
642	5.541720101920858e-02
643	5.541718555515500e-02
644	5.541717028419067e-02
645	5.541715520384939e-02
646	5.541714031169710e-02
647	5.541712560533174e-02
648	5.541711108238259e-02
649	5.541709674051018e-02
650	5.541708257740539e-02
651	5.541706859078934e-02
652	5.541705477841308e-02
653	5.541704113805684e-02
654	5.541702766752998e-02
655	5.541701436467050e-02
656	5.541700122734446e-02
657	5.541698825344580e-02
658	5.541697544089602e-02
659	5.541696278764364e-02
660	5.541695029166391e-02
661	5.541693795095853e-02
662	5.541692576355505e-02
663	5.541691372750687e-02
664	5.541690184089266e-02
665	5.541689010181609e-02
666	5.541687850840542e-02
667	5.541686705881328e-02
668	5.541685575121630e-02
669	5.541684458381481e-02
670	5.541683355483246e-02
671	5.541682266251606e-02
672	5.541681190513512e-02
673	5.541680128098136e-02
674	5.541679078836905e-02
675	5.541678042563399e-02
676	5.541677019113368e-02
677	5.541676008324688e-02
678	5.541675010037334e-02
679	5.541674024093342e-02
680	5.541673050336809e-02
681	5.541672088613832e-02
682	5.541671138772503e-02
683	5.541670200662886e-02
684	5.541669274136971e-02
685	5.541668359048652e-02
686	5.541667455253742e-02
687	5.541666562609866e-02
688	5.541665680976532e-02
689	5.541664810215027e-02
690	5.541663950188450e-02
691	5.541663100761649e-02
692	5.541662261801208e-02
693	5.541661433175453e-02
694	5.541660614754382e-02
695	5.541659806409679e-02
696	5.541659008014677e-02
697	5.541658219444326e-02
698	5.541657440575199e-02
699	5.541656671285451e-02
700	5.541655911454794e-02
701	5.541655160964505e-02
702	5.541654419697364e-02
703	5.541653687537661e-02
704	5.541652964371180e-02
705	5.541652250085154e-02
706	5.541651544568293e-02
707	5.541650847710684e-02
708	5.541650159403873e-02
709	5.541649479540757e-02
710	5.541648808015633e-02
711	5.541648144724132e-02
712	5.541647489563224e-02
713	5.541646842431210e-02
714	5.541646203227674e-02
715	5.541645571853486e-02
716	5.541644948210807e-02
717	5.541644332203009e-02
718	5.541643723734729e-02
719	5.541643122711822e-02
720	5.541642529041316e-02
721	5.541641942631451e-02
722	5.541641363391629e-02
723	5.541640791232413e-02
724	5.541640226065497e-02
725	5.541639667803704e-02
726	5.541639116360977e-02
727	5.541638571652330e-02
728	5.541638033593896e-02
729	5.541637502102843e-02
730	5.541636977097412e-02
731	5.541636458496872e-02
732	5.541635946221526e-02
733	5.541635440192686e-02
734	5.541634940332678e-02
735	5.541634446564778e-02
736	5.541633958813290e-02
737	5.541633477003435e-02
738	5.541633001061401e-02
739	5.541632530914319e-02
740	5.541632066490219e-02
741	5.541631607718080e-02
742	5.541631154527747e-02
743	5.541630706849975e-02
744	5.541630264616391e-02
745	5.541629827759488e-02
746	5.541629396212607e-02
747	5.541628969909953e-02
748	5.541628548786541e-02
749	5.541628132778215e-02
750	5.541627721821635e-02
751	5.541627315854270e-02
752	5.541626914814358e-02
753	5.541626518640913e-02
754	5.541626127273765e-02
755	5.541625740653463e-02
756	5.541625358721308e-02
757	5.541624981419357e-02
758	5.541624608690396e-02
759	5.541624240477920e-02
760	5.541623876726159e-02
761	5.541623517380029e-02
762	5.541623162385132e-02
763	5.541622811687777e-02
764	5.541622465234938e-02
765	5.541622122974253e-02
766	5.541621784854037e-02
767	5.541621450823236e-02
768	5.541621120831447e-02
769	5.541620794828890e-02
770	5.541620472766436e-02
771	5.541620154595552e-02
772	5.541619840268314e-02
773	5.541619529737415e-02
774	5.541619222956130e-02
775	5.541618919878330e-02
776	5.541618620458445e-02
777	5.541618324651511e-02
778	5.541618032413105e-02
779	5.541617743699358e-02
780	5.541617458466960e-02
781	5.541617176673149e-02
782	5.541616898275685e-02
783	5.541616623232866e-02
784	5.541616351503511e-02
785	5.541616083046960e-02
786	5.541615817823051e-02
787	5.541615555792129e-02
788	5.541615296915034e-02
789	5.541615041153110e-02
790	5.541614788468158e-02
791	5.541614538822477e-02
792	5.541614292178840e-02
793	5.541614048500459e-02
794	5.541613807751035e-02
795	5.541613569894703e-02
796	5.541613334896069e-02
797	5.541613102720146e-02
798	5.541612873332409e-02
799	5.541612646698754e-02
800	5.541612422785512e-02
801	5.541612201559426e-02
802	5.541611982987645e-02
803	5.541611767037749e-02
804	5.541611553677699e-02
805	5.541611342875875e-02
806	5.541611134601034e-02
807	5.541610928822343e-02
808	5.541610725509323e-02
809	5.541610524631900e-02
810	5.541610326160354e-02
811	5.541610130065362e-02
812	5.541609936317940e-02
813	5.541609744889460e-02
814	5.541609555751682e-02
815	5.541609368876689e-02
816	5.541609184236927e-02
817	5.541609001805155e-02
818	5.541608821554518e-02
819	5.541608643458437e-02
820	5.541608467490726e-02
821	5.541608293625471e-02
822	5.541608121837101e-02
823	5.541607952100368e-02
824	5.541607784390319e-02
825	5.541607618682328e-02
826	5.541607454952060e-02
827	5.541607293175493e-02
828	5.541607133328895e-02
829	5.541606975388830e-02
830	5.541606819332151e-02
831	5.541606665136005e-02
832	5.541606512777799e-02
833	5.541606362235250e-02
834	5.541606213486332e-02
835	5.541606066509293e-02
836	5.541605921282645e-02
837	5.541605777785188e-02
838	5.541605635995948e-02
839	5.541605495894255e-02
840	5.541605357459641e-02
841	5.541605220671940e-02
842	5.541605085511200e-02
843	5.541604951957734e-02
844	5.541604819992088e-02
845	5.541604689595057e-02
846	5.541604560747662e-02
847	5.541604433431171e-02
848	5.541604307627072e-02
849	5.541604183317077e-02
850	5.541604060483139e-02
851	5.541603939107421e-02
852	5.541603819172305e-02
853	5.541603700660405e-02
854	5.541603583554525e-02
855	5.541603467837699e-02
856	5.541603353493169e-02
857	5.541603240504364e-02
858	5.541603128854938e-02
859	5.541603018528740e-02
860	5.541602909509809e-02
861	5.541602801782394e-02
862	5.541602695330928e-02
863	5.541602590140025e-02
864	5.541602486194516e-02
865	5.541602383479388e-02
866	5.541602281979842e-02
867	5.541602181681229e-02
868	5.541602082569093e-02
869	5.541601984629171e-02
870	5.541601887847353e-02
871	5.541601792209710e-02
872	5.541601697702483e-02
873	5.541601604312082e-02
874	5.541601512025081e-02
875	5.541601420828220e-02
876	5.541601330708405e-02
877	5.541601241652699e-02
878	5.541601153648312e-02
879	5.541601066682635e-02
880	5.541600980743203e-02
881	5.541600895817671e-02
882	5.541600811893903e-02
883	5.541600728959874e-02
884	5.541600647003706e-02
885	5.541600566013689e-02
886	5.541600485978221e-02
887	5.541600406885869e-02
888	5.541600328725339e-02
889	5.541600251485455e-02
890	5.541600175155201e-02
891	5.541600099723673e-02
892	5.541600025180116e-02
893	5.541599951513902e-02
894	5.541599878714535e-02
895	5.541599806771635e-02
896	5.541599735674960e-02
897	5.541599665414396e-02
898	5.541599595979928e-02
899	5.541599527361697e-02
900	5.541599459549944e-02
901	5.541599392535022e-02
902	5.541599326307425e-02
903	5.541599260857743e-02
904	5.541599196176682e-02
905	5.541599132255073e-02
906	5.541599069083844e-02
907	5.541599006654038e-02
908	5.541598944956816e-02
909	5.541598883983443e-02
910	5.541598823725265e-02
911	5.541598764173771e-02
912	5.541598705320533e-02
913	5.541598647157231e-02
914	5.541598589675638e-02
915	5.541598532867634e-02
916	5.541598476725197e-02
917	5.541598421240396e-02
918	5.541598366405401e-02
919	5.541598312212487e-02
920	5.541598258654001e-02
921	5.541598205722403e-02
922	5.541598153410223e-02
923	5.541598101710105e-02
924	5.541598050614756e-02
925	5.541598000117005e-02
926	5.541597950209738e-02
927	5.541597900885940e-02
928	5.541597852138669e-02
929	5.541597803961094e-02
930	5.541597756346436e-02
931	5.541597709288017e-02
932	5.541597662779232e-02
933	5.541597616813546e-02
934	5.541597571384525e-02
935	5.541597526485801e-02
936	5.541597482111085e-02
937	5.541597438254158e-02
938	5.541597394908884e-02
939	5.541597352069198e-02
940	5.541597309729102e-02
941	5.541597267882679e-02
942	5.541597226524083e-02
943	5.541597185647532e-02
944	5.541597145247317e-02
945	5.541597105317804e-02
946	5.541597065853410e-02
947	5.541597026848646e-02
948	5.541596988298052e-02
949	5.541596950196273e-02
950	5.541596912537992e-02
951	5.541596875317972e-02
952	5.541596838531018e-02
953	5.541596802172022e-02
954	5.541596766235921e-02
955	5.541596730717721e-02
956	5.541596695612476e-02
957	5.541596660915318e-02
958	5.541596626621428e-02
959	5.541596592726046e-02
960	5.541596559224457e-02
961	5.541596526112025e-02
962	5.541596493384143e-02
963	5.541596461036292e-02
964	5.541596429063987e-02
965	5.541596397462788e-02
966	5.541596366228323e-02
967	5.541596335356280e-02
968	5.541596304842378e-02
969	5.541596274682391e-02
970	5.541596244872164e-02
971	5.541596215407576e-02
972	5.541596186284539e-02
973	5.541596157499049e-02
974	5.541596129047131e-02
975	5.541596100924852e-02
976	5.541596073128334e-02
977	5.541596045653754e-02
978	5.541596018497313e-02
979	5.541595991655278e-02
980	5.541595965123947e-02
981	5.541595938899672e-02
982	5.541595912978842e-02
983	5.541595887357892e-02
984	5.541595862033291e-02
985	5.541595837001578e-02
986	5.541595812259295e-02
987	5.541595787803049e-02
988	5.541595763629487e-02
989	5.541595739735281e-02
990	5.541595716117161e-02
991	5.541595692771890e-02
992	5.541595669696259e-02
993	5.541595646887106e-02
994	5.541595624341314e-02
995	5.541595602055788e-02
996	5.541595580027488e-02
997	5.541595558253393e-02
998	5.541595536730516e-02
999	5.541595515455927e-02
1000	5.541595494426712e-02
1001	5.541595473640003e-02
1002	5.541595453092957e-02
1003	5.541595432782762e-02
1004	5.541595412706662e-02
1005	5.541595392861900e-02
1006	5.541595373245788e-02
1007	5.541595353855636e-02
1008	5.541595334688809e-02
1009	5.541595315742695e-02
1010	5.541595297014711e-02
1011	5.541595278502313e-02
1012	5.541595260202981e-02
1013	5.541595242114226e-02
1014	5.541595224233582e-02
1015	5.541595206558624e-02
1016	5.541595189086947e-02
1017	5.541595171816183e-02
1018	5.541595154743983e-02
1019	5.541595137868030e-02
1020	5.541595121186035e-02
1021	5.541595104695743e-02
1022	5.541595088394896e-02
1023	5.541595072281316e-02
1024	5.541595056352792e-02
1025	5.541595040607186e-02
1026	5.541595025042353e-02
1027	5.541595009656196e-02
1028	5.541594994446629e-02
1029	5.541594979411597e-02
1030	5.541594964549058e-02
1031	5.541594949857018e-02
1032	5.541594935333490e-02
1033	5.541594920976496e-02
1034	5.541594906784125e-02
1035	5.541594892754445e-02
1036	5.541594878885561e-02
1037	5.541594865175607e-02
1038	5.541594851622739e-02
1039	5.541594838225129e-02
1040	5.541594824980962e-02
1041	5.541594811888470e-02
1042	5.541594798945883e-02
1043	5.541594786151458e-02
1044	5.541594773503480e-02
1045	5.541594761000244e-02
1046	5.541594748640068e-02
1047	5.541594736421297e-02
1048	5.541594724342282e-02
1049	5.541594712401404e-02
1050	5.541594700597070e-02
1051	5.541594688927677e-02
1052	5.541594677391674e-02
1053	5.541594665987512e-02
1054	5.541594654713665e-02
1055	5.541594643568611e-02
1056	5.541594632550868e-02
1057	5.541594621658959e-02
1058	5.541594610891418e-02
1059	5.541594600246817e-02
1060	5.541594589723726e-02
1061	5.541594579320737e-02
1062	5.541594569036454e-02
1063	5.541594558869517e-02
1064	5.541594548818561e-02
1065	5.541594538882239e-02
1066	5.541594529059225e-02
1067	5.541594519348218e-02
1068	5.541594509747923e-02
1069	5.541594500257040e-02
1070	5.541594490874328e-02
