epoch	loss
1069	5.624895524204569e-02
1070	5.624895518821005e-02
1071	5.624895513499596e-02
1072	5.624895508239615e-02
1073	5.624895503040341e-02
1074	5.624895497901056e-02
1075	5.624895492821050e-02
1076	5.624895487799630e-02
1077	5.624895482836106e-02
1078	5.624895477929796e-02
1079	5.624895473080028e-02
1080	5.624895468286138e-02
1081	5.624895463547465e-02
1082	5.624895458863365e-02
1083	5.624895454233196e-02
1084	5.624895449656322e-02
1085	5.624895445132119e-02
1086	5.624895440659972e-02
1087	5.624895436239262e-02
1088	5.624895431869393e-02
1089	5.624895427549767e-02
1090	5.624895423279790e-02
1091	5.624895419058890e-02
1092	5.624895414886479e-02
1093	5.624895410761999e-02
1094	5.624895406684888e-02
1095	5.624895402654587e-02
1096	5.624895398670549e-02
1097	5.624895394732229e-02
1098	5.624895390839100e-02
1099	5.624895386990628e-02
1100	5.624895383186295e-02
1101	5.624895379425582e-02
1102	5.624895375707974e-02
1103	5.624895372032976e-02
1104	5.624895368400085e-02
1105	5.624895364808812e-02
1106	5.624895361258668e-02
1107	5.624895357749177e-02
1108	5.624895354279860e-02
1109	5.624895350850251e-02
1110	5.624895347459883e-02
1111	5.624895344108306e-02
1112	5.624895340795062e-02
1113	5.624895337519703e-02
1114	5.624895334281794e-02
1115	5.624895331080890e-02
1116	5.624895327916566e-02
1117	5.624895324788398e-02
1118	5.624895321695954e-02
1119	5.624895318638832e-02
1120	5.624895315616611e-02
1121	5.624895312628893e-02
1122	5.624895309675269e-02
1123	5.624895306755345e-02
1124	5.624895303868731e-02
1125	5.624895301015043e-02
1126	5.624895298193892e-02
1127	5.624895295404902e-02
1128	5.624895292647701e-02
1129	5.624895289921918e-02
1130	5.624895287227191e-02
1131	5.624895284563154e-02
1132	5.624895281929461e-02
1133	5.624895279325749e-02
1134	5.624895276751676e-02
1135	5.624895274206899e-02
1136	5.624895271691076e-02
1137	5.624895269203874e-02
1138	5.624895266744962e-02
1139	5.624895264314009e-02
1140	5.624895261910689e-02
1141	5.624895259534691e-02
1142	5.624895257185691e-02
1143	5.624895254863379e-02
1144	5.624895252567449e-02
1145	5.624895250297592e-02
1146	5.624895248053506e-02
1147	5.624895245834896e-02
1148	5.624895243641469e-02
1149	5.624895241472927e-02
1150	5.624895239328995e-02
1151	5.624895237209374e-02
1152	5.624895235113793e-02
1153	5.624895233041972e-02
1154	5.624895230993635e-02
1155	5.624895228968514e-02
1156	5.624895226966339e-02
1157	5.624895224986849e-02
1158	5.624895223029776e-02
1159	5.624895221094868e-02
1160	5.624895219181865e-02
1161	5.624895217290520e-02
1162	5.624895215420578e-02
1163	5.624895213571793e-02
1164	5.624895211743927e-02
1165	5.624895209936732e-02
1166	5.624895208149980e-02
1167	5.624895206383421e-02
1168	5.624895204636834e-02
1169	5.624895202909984e-02
1170	5.624895201202650e-02
1171	5.624895199514601e-02
1172	5.624895197845621e-02
1173	5.624895196195485e-02
1174	5.624895194563985e-02
1175	5.624895192950898e-02
1176	5.624895191356017e-02
1177	5.624895189779134e-02
1178	5.624895188220038e-02
1179	5.624895186678530e-02
1180	5.624895185154407e-02
1181	5.624895183647470e-02
1182	5.624895182157518e-02
1183	5.624895180684360e-02
1184	5.624895179227800e-02
1185	5.624895177787653e-02
1186	5.624895176363726e-02
1187	5.624895174955838e-02
1188	5.624895173563802e-02
1189	5.624895172187440e-02
1190	5.624895170826565e-02
1191	5.624895169481010e-02
1192	5.624895168150593e-02
1193	5.624895166835142e-02
1194	5.624895165534485e-02
1195	5.624895164248456e-02
1196	5.624895162976886e-02
1197	5.624895161719606e-02
1198	5.624895160476463e-02
1199	5.624895159247283e-02
1200	5.624895158031918e-02
1201	5.624895156830200e-02
1202	5.624895155641980e-02
1203	5.624895154467102e-02
1204	5.624895153305416e-02
1205	5.624895152156768e-02
1206	5.624895151021011e-02
1207	5.624895149897995e-02
1208	5.624895148787580e-02
1209	5.624895147689619e-02
1210	5.624895146603969e-02
1211	5.624895145530495e-02
1212	5.624895144469055e-02
1213	5.624895143419507e-02
1214	5.624895142381724e-02
1215	5.624895141355572e-02
1216	5.624895140340909e-02
1217	5.624895139337614e-02
1218	5.624895138345552e-02
1219	5.624895137364597e-02
1220	5.624895136394629e-02
1221	5.624895135435507e-02
1222	5.624895134487126e-02
1223	5.624895133549354e-02
1224	5.624895132622069e-02
1225	5.624895131705161e-02
1226	5.624895130798501e-02
1227	5.624895129901980e-02
1228	5.624895129015482e-02
1229	5.624895128138893e-02
1230	5.624895127272097e-02
1231	5.624895126414987e-02
1232	5.624895125567450e-02
1233	5.624895124729382e-02
1234	5.624895123900668e-02
1235	5.624895123081208e-02
1236	5.624895122270900e-02
1237	5.624895121469634e-02
1238	5.624895120677310e-02
1239	5.624895119893827e-02
1240	5.624895119119082e-02
1241	5.624895118352981e-02
1242	5.624895117595423e-02
1243	5.624895116846308e-02
1244	5.624895116105552e-02
1245	5.624895115373044e-02
1246	5.624895114648702e-02
1247	5.624895113932436e-02
1248	5.624895113224148e-02
1249	5.624895112523747e-02
1250	5.624895111831146e-02
1251	5.624895111146258e-02
1252	5.624895110469001e-02
1253	5.624895109799274e-02
1254	5.624895109137009e-02
1255	5.624895108482109e-02
1256	5.624895107834496e-02
1257	5.624895107194088e-02
1258	5.624895106560805e-02
1259	5.624895105934562e-02
1260	5.624895105315283e-02
1261	5.624895104702890e-02
1262	5.624895104097301e-02
1263	5.624895103498446e-02
1264	5.624895102906240e-02
1265	5.624895102320619e-02
1266	5.624895101741504e-02
1267	5.624895101168817e-02
1268	5.624895100602492e-02
1269	5.624895100042455e-02
1270	5.624895099488633e-02
1271	5.624895098940964e-02
1272	5.624895098399368e-02
1273	5.624895097863782e-02
1274	5.624895097334139e-02
1275	5.624895096810372e-02
1276	5.624895096292413e-02
1277	5.624895095780199e-02
1278	5.624895095273663e-02
1279	5.624895094772743e-02
1280	5.624895094277373e-02
1281	5.624895093787495e-02
1282	5.624895093303046e-02
1283	5.624895092823965e-02
1284	5.624895092350193e-02
1285	5.624895091881665e-02
1286	5.624895091418324e-02
1287	5.624895090960119e-02
1288	5.624895090506986e-02
1289	5.624895090058864e-02
1290	5.624895089615703e-02
1291	5.624895089177445e-02
1292	5.624895088744039e-02
1293	5.624895088315428e-02
1294	5.624895087891558e-02
1295	5.624895087472374e-02
1296	5.624895087057828e-02
1297	5.624895086647863e-02
1298	5.624895086242428e-02
1299	5.624895085841478e-02
1300	5.624895085444957e-02
1301	5.624895085052819e-02
1302	5.624895084665014e-02
1303	5.624895084281491e-02
1304	5.624895083902205e-02
1305	5.624895083527108e-02
1306	5.624895083156148e-02
1307	5.624895082789287e-02
1308	5.624895082426478e-02
1309	5.624895082067673e-02
1310	5.624895081712823e-02
1311	5.624895081361893e-02
1312	5.624895081014834e-02
1313	5.624895080671601e-02
1314	5.624895080332157e-02
1315	5.624895079996452e-02
1316	5.624895079664452e-02
1317	5.624895079336116e-02
1318	5.624895079011391e-02
1319	5.624895078690249e-02
1320	5.624895078372646e-02
1321	5.624895078058543e-02
1322	5.624895077747900e-02
1323	5.624895077440678e-02
1324	5.624895077136843e-02
1325	5.624895076836355e-02
1326	5.624895076539167e-02
1327	5.624895076245259e-02
1328	5.624895075954585e-02
1329	5.624895075667108e-02
1330	5.624895075382796e-02
1331	5.624895075101614e-02
1332	5.624895074823525e-02
1333	5.624895074548493e-02
1334	5.624895074276488e-02
1335	5.624895074007472e-02
1336	5.624895073741418e-02
1337	5.624895073478289e-02
1338	5.624895073218051e-02
1339	5.624895072960673e-02
1340	5.624895072706126e-02
1341	5.624895072454374e-02
1342	5.624895072205392e-02
1343	5.624895071959142e-02
1344	5.624895071715598e-02
1345	5.624895071474731e-02
1346	5.624895071236501e-02
1347	5.624895071000896e-02
1348	5.624895070767874e-02
1349	5.624895070537413e-02
1350	5.624895070309477e-02
1351	5.624895070084049e-02
1352	5.624895069861091e-02
1353	5.624895069640579e-02
1354	5.624895069422483e-02
1355	5.624895069206784e-02
1356	5.624895068993452e-02
1357	5.624895068782456e-02
1358	5.624895068573777e-02
1359	5.624895068367382e-02
1360	5.624895068163253e-02
1361	5.624895067961361e-02
1362	5.624895067761684e-02
1363	5.624895067564190e-02
1364	5.624895067368864e-02
1365	5.624895067175676e-02
1366	5.624895066984605e-02
1367	5.624895066795629e-02
1368	5.624895066608719e-02
1369	5.624895066423855e-02
1370	5.624895066241018e-02
1371	5.624895066060183e-02
1372	5.624895065881325e-02
1373	5.624895065704427e-02
1374	5.624895065529466e-02
1375	5.624895065356416e-02
1376	5.624895065185262e-02
1377	5.624895065015979e-02
1378	5.624895064848553e-02
1379	5.624895064682951e-02
1380	5.624895064519166e-02
1381	5.624895064357167e-02
1382	5.624895064196944e-02
1383	5.624895064038470e-02
1384	5.624895063881728e-02
1385	5.624895063726701e-02
1386	5.624895063573366e-02
1387	5.624895063421707e-02
1388	5.624895063271705e-02
1389	5.624895063123342e-02
1390	5.624895062976601e-02
1391	5.624895062831464e-02
1392	5.624895062687908e-02
1393	5.624895062545923e-02
1394	5.624895062405486e-02
1395	5.624895062266581e-02
1396	5.624895062129193e-02
1397	5.624895061993311e-02
1398	5.624895061858905e-02
1399	5.624895061725969e-02
1400	5.624895061594484e-02
1401	5.624895061464431e-02
1402	5.624895061335795e-02
1403	5.624895061208568e-02
1404	5.624895061082723e-02
1405	5.624895060958255e-02
1406	5.624895060835144e-02
1407	5.624895060713375e-02
1408	5.624895060592931e-02
1409	5.624895060473802e-02
1410	5.624895060355968e-02
1411	5.624895060239423e-02
1412	5.624895060124147e-02
1413	5.624895060010122e-02
1414	5.624895059897342e-02
1415	5.624895059785795e-02
1416	5.624895059675460e-02
1417	5.624895059566327e-02
1418	5.624895059458380e-02
1419	5.624895059351613e-02
1420	5.624895059246005e-02
1421	5.624895059141547e-02
1422	5.624895059038228e-02
1423	5.624895058936034e-02
1424	5.624895058834949e-02
1425	5.624895058734966e-02
1426	5.624895058636070e-02
1427	5.624895058538249e-02
1428	5.624895058441497e-02
1429	5.624895058345791e-02
1430	5.624895058251130e-02
1431	5.624895058157500e-02
1432	5.624895058064888e-02
1433	5.624895057973278e-02
1434	5.624895057882670e-02
1435	5.624895057793043e-02
1436	5.624895057704394e-02
1437	5.624895057616704e-02
1438	5.624895057529969e-02
1439	5.624895057444177e-02
1440	5.624895057359316e-02
1441	5.624895057275378e-02
1442	5.624895057192356e-02
1443	5.624895057110229e-02
1444	5.624895057028999e-02
1445	5.624895056948648e-02
1446	5.624895056869168e-02
1447	5.624895056790555e-02
1448	5.624895056712795e-02
1449	5.624895056635874e-02
1450	5.624895056559795e-02
1451	5.624895056484538e-02
1452	5.624895056410101e-02
1453	5.624895056336469e-02
1454	5.624895056263639e-02
1455	5.624895056191596e-02
1456	5.624895056120337e-02
1457	5.624895056049847e-02
1458	5.624895055980124e-02
1459	5.624895055911160e-02
1460	5.624895055842938e-02
1461	5.624895055775462e-02
1462	5.624895055708713e-02
1463	5.624895055642690e-02
1464	5.624895055577384e-02
1465	5.624895055512782e-02
1466	5.624895055448884e-02
1467	5.624895055385678e-02
1468	5.624895055323155e-02
1469	5.624895055261309e-02
1470	5.624895055200133e-02
1471	5.624895055139624e-02
1472	5.624895055079767e-02
1473	5.624895055020560e-02
1474	5.624895054961993e-02
1475	5.624895054904062e-02
1476	5.624895054846757e-02
1477	5.624895054790073e-02
1478	5.624895054734003e-02
1479	5.624895054678539e-02
1480	5.624895054623674e-02
1481	5.624895054569405e-02
1482	5.624895054515724e-02
1483	5.624895054462624e-02
1484	5.624895054410097e-02
1485	5.624895054358140e-02
1486	5.624895054306745e-02
1487	5.624895054255904e-02
1488	5.624895054205616e-02
1489	5.624895054155872e-02
1490	5.624895054106664e-02
1491	5.624895054057987e-02
1492	5.624895054009839e-02
1493	5.624895053962209e-02
1494	5.624895053915098e-02
1495	5.624895053868492e-02
1496	5.624895053822393e-02
1497	5.624895053776791e-02
1498	5.624895053731684e-02
1499	5.624895053687060e-02
1500	5.624895053642920e-02
1501	5.624895053599258e-02
1502	5.624895053556067e-02
1503	5.624895053513344e-02
1504	5.624895053471080e-02
1505	5.624895053429277e-02
1506	5.624895053387924e-02
1507	5.624895053347014e-02
1508	5.624895053306551e-02
1509	5.624895053266520e-02
1510	5.624895053226923e-02
1511	5.624895053187753e-02
1512	5.624895053149010e-02
1513	5.624895053110683e-02
1514	5.624895053072767e-02
1515	5.624895053035264e-02
1516	5.624895052998162e-02
1517	5.624895052961465e-02
1518	5.624895052925160e-02
1519	5.624895052889249e-02
1520	5.624895052853724e-02
1521	5.624895052818585e-02
1522	5.624895052783822e-02
1523	5.624895052749435e-02
1524	5.624895052715419e-02
1525	5.624895052681769e-02
1526	5.624895052648481e-02
1527	5.624895052615557e-02
1528	5.624895052582984e-02
1529	5.624895052550760e-02
1530	5.624895052518890e-02
1531	5.624895052487359e-02
1532	5.624895052456169e-02
1533	5.624895052425315e-02
1534	5.624895052394792e-02
1535	5.624895052364602e-02
1536	5.624895052334735e-02
1537	5.624895052305189e-02
1538	5.624895052275958e-02
1539	5.624895052247048e-02
1540	5.624895052218448e-02
1541	5.624895052190156e-02
1542	5.624895052162166e-02
1543	5.624895052134481e-02
1544	5.624895052107094e-02
1545	5.624895052079998e-02
1546	5.624895052053197e-02
1547	5.624895052026684e-02
1548	5.624895052000460e-02
1549	5.624895051974513e-02
1550	5.624895051948846e-02
1551	5.624895051923458e-02
1552	5.624895051898342e-02
1553	5.624895051873495e-02
1554	5.624895051848915e-02
1555	5.624895051824603e-02
1556	5.624895051800553e-02
1557	5.624895051776756e-02
1558	5.624895051753220e-02
1559	5.624895051729933e-02
1560	5.624895051706902e-02
1561	5.624895051684117e-02
1562	5.624895051661574e-02
1563	5.624895051639275e-02
1564	5.624895051617218e-02
1565	5.624895051595395e-02
1566	5.624895051573811e-02
1567	5.624895051552456e-02
1568	5.624895051531330e-02
1569	5.624895051510431e-02
1570	5.624895051489757e-02
1571	5.624895051469306e-02
1572	5.624895051449075e-02
1573	5.624895051429062e-02
1574	5.624895051409265e-02
1575	5.624895051389679e-02
1576	5.624895051370303e-02
1577	5.624895051351135e-02
1578	5.624895051332174e-02
1579	5.624895051313415e-02
1580	5.624895051294861e-02
1581	5.624895051276503e-02
1582	5.624895051258341e-02
1583	5.624895051240379e-02
1584	5.624895051222607e-02
1585	5.624895051205028e-02
1586	5.624895051187635e-02
1587	5.624895051170430e-02
1588	5.624895051153407e-02
1589	5.624895051136570e-02
1590	5.624895051119914e-02
1591	5.624895051103435e-02
1592	5.624895051087137e-02
1593	5.624895051071008e-02
1594	5.624895051055058e-02
1595	5.624895051039275e-02
1596	5.624895051023661e-02
1597	5.624895051008216e-02
1598	5.624895050992937e-02
1599	5.624895050977820e-02
1600	5.624895050962869e-02
1601	5.624895050948075e-02
1602	5.624895050933443e-02
1603	5.624895050918964e-02
1604	5.624895050904642e-02
1605	5.624895050890476e-02
1606	5.624895050876461e-02
1607	5.624895050862594e-02
1608	5.624895050848877e-02
1609	5.624895050835305e-02
1610	5.624895050821885e-02
1611	5.624895050808600e-02
1612	5.624895050795465e-02
1613	5.624895050782463e-02
1614	5.624895050769607e-02
1615	5.624895050756886e-02
1616	5.624895050744305e-02
1617	5.624895050731855e-02
1618	5.624895050719537e-02
1619	5.624895050707358e-02
1620	5.624895050695304e-02
1621	5.624895050683380e-02
1622	5.624895050671583e-02
1623	5.624895050659914e-02
1624	5.624895050648369e-02
1625	5.624895050636947e-02
1626	5.624895050625649e-02
1627	5.624895050614472e-02
1628	5.624895050603414e-02
1629	5.624895050592478e-02
1630	5.624895050581655e-02
1631	5.624895050570947e-02
1632	5.624895050560352e-02
1633	5.624895050549875e-02
1634	5.624895050539511e-02
1635	5.624895050529256e-02
1636	5.624895050519111e-02
1637	5.624895050509077e-02
1638	5.624895050499145e-02
1639	5.624895050489323e-02
1640	5.624895050479606e-02
1641	5.624895050469990e-02
1642	5.624895050460481e-02
1643	5.624895050451070e-02
1644	5.624895050441766e-02
1645	5.624895050432556e-02
1646	5.624895050423443e-02
1647	5.624895050414430e-02
1648	5.624895050405516e-02
1649	5.624895050396696e-02
1650	5.624895050387968e-02
1651	5.624895050379333e-02
1652	5.624895050370792e-02
1653	5.624895050362343e-02
1654	5.624895050353985e-02
1655	5.624895050345717e-02
1656	5.624895050337533e-02
1657	5.624895050329443e-02
1658	5.624895050321434e-02
1659	5.624895050313514e-02
1660	5.624895050305675e-02
1661	5.624895050297921e-02
1662	5.624895050290252e-02
1663	5.624895050282665e-02
1664	5.624895050275158e-02
1665	5.624895050267732e-02
1666	5.624895050260382e-02
1667	5.624895050253115e-02
1668	5.624895050245925e-02
1669	5.624895050238810e-02
1670	5.624895050231773e-02
1671	5.624895050224808e-02
1672	5.624895050217922e-02
1673	5.624895050211108e-02
1674	5.624895050204365e-02
1675	5.624895050197693e-02
1676	5.624895050191094e-02
1677	5.624895050184567e-02
1678	5.624895050178105e-02
1679	5.624895050171717e-02
1680	5.624895050165395e-02
1681	5.624895050159141e-02
1682	5.624895050152957e-02
1683	5.624895050146835e-02
1684	5.624895050140780e-02
1685	5.624895050134790e-02
1686	5.624895050128860e-02
1687	5.624895050122998e-02
1688	5.624895050117195e-02
1689	5.624895050111457e-02
1690	5.624895050105781e-02
1691	5.624895050100161e-02
1692	5.624895050094604e-02
1693	5.624895050089111e-02
1694	5.624895050083669e-02
1695	5.624895050078288e-02
1696	5.624895050072965e-02
1697	5.624895050067696e-02
1698	5.624895050062486e-02
1699	5.624895050057330e-02
1700	5.624895050052232e-02
1701	5.624895050047185e-02
1702	5.624895050042192e-02
1703	5.624895050037255e-02
1704	5.624895050032371e-02
1705	5.624895050027536e-02
1706	5.624895050022755e-02
1707	5.624895050018022e-02
1708	5.624895050013338e-02
1709	5.624895050008712e-02
1710	5.624895050004131e-02
1711	5.624895049999599e-02
1712	5.624895049995113e-02
1713	5.624895049990677e-02
1714	5.624895049986288e-02
1715	5.624895049981946e-02
1716	5.624895049977650e-02
1717	5.624895049973402e-02
1718	5.624895049969196e-02
1719	5.624895049965038e-02
1720	5.624895049960921e-02
1721	5.624895049956851e-02
1722	5.624895049952821e-02
1723	5.624895049948837e-02
1724	5.624895049944895e-02
1725	5.624895049940991e-02
1726	5.624895049937134e-02
1727	5.624895049933313e-02
1728	5.624895049929539e-02
1729	5.624895049925798e-02
1730	5.624895049922102e-02
1731	5.624895049918445e-02
1732	5.624895049914828e-02
1733	5.624895049911248e-02
1734	5.624895049907708e-02
1735	5.624895049904201e-02
1736	5.624895049900733e-02
1737	5.624895049897306e-02
1738	5.624895049893913e-02
1739	5.624895049890550e-02
1740	5.624895049887230e-02
1741	5.624895049883943e-02
1742	5.624895049880693e-02
1743	5.624895049877477e-02
1744	5.624895049874294e-02
1745	5.624895049871145e-02
1746	5.624895049868031e-02
1747	5.624895049864950e-02
1748	5.624895049861900e-02
1749	5.624895049858882e-02
1750	5.624895049855901e-02
1751	5.624895049852945e-02
1752	5.624895049850027e-02
1753	5.624895049847137e-02
1754	5.624895049844277e-02
1755	5.624895049841447e-02
1756	5.624895049838649e-02
1757	5.624895049835879e-02
1758	5.624895049833142e-02
1759	5.624895049830431e-02
1760	5.624895049827749e-02
1761	5.624895049825097e-02
1762	5.624895049822469e-02
1763	5.624895049819875e-02
1764	5.624895049817306e-02
1765	5.624895049814763e-02
1766	5.624895049812251e-02
1767	5.624895049809762e-02
1768	5.624895049807302e-02
1769	5.624895049804866e-02
1770	5.624895049802455e-02
1771	5.624895049800072e-02
1772	5.624895049797714e-02
1773	5.624895049795381e-02
1774	5.624895049793075e-02
1775	5.624895049790790e-02
1776	5.624895049788532e-02
1777	5.624895049786294e-02
1778	5.624895049784084e-02
1779	5.624895049781896e-02
1780	5.624895049779731e-02
1781	5.624895049777590e-02
1782	5.624895049775469e-02
1783	5.624895049773374e-02
1784	5.624895049771297e-02
1785	5.624895049769244e-02
1786	5.624895049767216e-02
1787	5.624895049765208e-02
1788	5.624895049763220e-02
1789	5.624895049761250e-02
1790	5.624895049759306e-02
1791	5.624895049757383e-02
1792	5.624895049755479e-02
1793	5.624895049753595e-02
1794	5.624895049751731e-02
1795	5.624895049749888e-02
1796	5.624895049748065e-02
1797	5.624895049746258e-02
1798	5.624895049744469e-02
1799	5.624895049742704e-02
1800	5.624895049740955e-02
1801	5.624895049739225e-02
1802	5.624895049737515e-02
1803	5.624895049735824e-02
1804	5.624895049734146e-02
1805	5.624895049732492e-02
1806	5.624895049730851e-02
1807	5.624895049729226e-02
1808	5.624895049727624e-02
1809	5.624895049726036e-02
1810	5.624895049724467e-02
1811	5.624895049722908e-02
1812	5.624895049721371e-02
1813	5.624895049719850e-02
1814	5.624895049718344e-02
1815	5.624895049716858e-02
1816	5.624895049715382e-02
1817	5.624895049713922e-02
1818	5.624895049712485e-02
1819	5.624895049711056e-02
1820	5.624895049709642e-02
1821	5.624895049708246e-02
1822	5.624895049706864e-02
1823	5.624895049705496e-02
1824	5.624895049704144e-02
1825	5.624895049702806e-02
1826	5.624895049701482e-02
1827	5.624895049700173e-02
1828	5.624895049698873e-02
1829	5.624895049697594e-02
1830	5.624895049696324e-02
1831	5.624895049695067e-02
1832	5.624895049693826e-02
1833	5.624895049692598e-02
1834	5.624895049691384e-02
1835	5.624895049690180e-02
1836	5.624895049688986e-02
1837	5.624895049687813e-02
1838	5.624895049686645e-02
1839	5.624895049685493e-02
1840	5.624895049684352e-02
1841	5.624895049683223e-02
1842	5.624895049682110e-02
1843	5.624895049681003e-02
1844	5.624895049679910e-02
1845	5.624895049678827e-02
1846	5.624895049677758e-02
1847	5.624895049676704e-02
1848	5.624895049675654e-02
1849	5.624895049674618e-02
1850	5.624895049673595e-02
1851	5.624895049672577e-02
1852	5.624895049671578e-02
1853	5.624895049670584e-02
1854	5.624895049669600e-02
1855	5.624895049668626e-02
1856	5.624895049667670e-02
1857	5.624895049666719e-02
1858	5.624895049665778e-02
1859	5.624895049664844e-02
1860	5.624895049663924e-02
1861	5.624895049663010e-02
1862	5.624895049662109e-02
1863	5.624895049661215e-02
1864	5.624895049660336e-02
1865	5.624895049659460e-02
1866	5.624895049658596e-02
1867	5.624895049657743e-02
1868	5.624895049656895e-02
1869	5.624895049656058e-02
1870	5.624895049655233e-02
1871	5.624895049654412e-02
1872	5.624895049653601e-02
1873	5.624895049652801e-02
1874	5.624895049652005e-02
1875	5.624895049651220e-02
1876	5.624895049650443e-02
1877	5.624895049649676e-02
1878	5.624895049648914e-02
1879	5.624895049648163e-02
1880	5.624895049647419e-02
1881	5.624895049646680e-02
1882	5.624895049645950e-02
1883	5.624895049645233e-02
1884	5.624895049644519e-02
1885	5.624895049643815e-02
1886	5.624895049643114e-02
1887	5.624895049642423e-02
1888	5.624895049641739e-02
1889	5.624895049641065e-02
1890	5.624895049640392e-02
1891	5.624895049639735e-02
1892	5.624895049639076e-02
1893	5.624895049638431e-02
1894	5.624895049637789e-02
1895	5.624895049637155e-02
1896	5.624895049636527e-02
1897	5.624895049635905e-02
1898	5.624895049635292e-02
1899	5.624895049634685e-02
1900	5.624895049634079e-02
1901	5.624895049633485e-02
1902	5.624895049632897e-02
1903	5.624895049632313e-02
1904	5.624895049631740e-02
1905	5.624895049631170e-02
1906	5.624895049630606e-02
1907	5.624895049630045e-02
1908	5.624895049629491e-02
1909	5.624895049628946e-02
1910	5.624895049628403e-02
1911	5.624895049627875e-02
1912	5.624895049627343e-02
1913	5.624895049626819e-02
1914	5.624895049626302e-02
1915	5.624895049625790e-02
1916	5.624895049625281e-02
1917	5.624895049624781e-02
1918	5.624895049624282e-02
1919	5.624895049623792e-02
1920	5.624895049623304e-02
1921	5.624895049622822e-02
1922	5.624895049622347e-02
1923	5.624895049621878e-02
1924	5.624895049621411e-02
1925	5.624895049620948e-02
1926	5.624895049620493e-02
1927	5.624895049620045e-02
1928	5.624895049619598e-02
1929	5.624895049619153e-02
1930	5.624895049618717e-02
1931	5.624895049618286e-02
1932	5.624895049617858e-02
1933	5.624895049617437e-02
1934	5.624895049617015e-02
1935	5.624895049616602e-02
1936	5.624895049616190e-02
1937	5.624895049615787e-02
1938	5.624895049615387e-02
1939	5.624895049614989e-02
1940	5.624895049614597e-02
1941	5.624895049614206e-02
1942	5.624895049613824e-02
1943	5.624895049613443e-02
1944	5.624895049613066e-02
1945	5.624895049612694e-02
1946	5.624895049612325e-02
1947	5.624895049611961e-02
1948	5.624895049611598e-02
1949	5.624895049611243e-02
1950	5.624895049610886e-02
1951	5.624895049610538e-02
1952	5.624895049610192e-02
1953	5.624895049609852e-02
1954	5.624895049609513e-02
1955	5.624895049609178e-02
1956	5.624895049608846e-02
1957	5.624895049608516e-02
1958	5.624895049608195e-02
1959	5.624895049607873e-02
1960	5.624895049607555e-02
1961	5.624895049607240e-02
1962	5.624895049606932e-02
1963	5.624895049606626e-02
1964	5.624895049606318e-02
1965	5.624895049606018e-02
1966	5.624895049605720e-02
1967	5.624895049605425e-02
1968	5.624895049605132e-02
1969	5.624895049604844e-02
1970	5.624895049604559e-02
1971	5.624895049604278e-02
1972	5.624895049603999e-02
1973	5.624895049603721e-02
1974	5.624895049603446e-02
1975	5.624895049603176e-02
1976	5.624895049602907e-02
1977	5.624895049602645e-02
1978	5.624895049602383e-02
1979	5.624895049602123e-02
1980	5.624895049601866e-02
1981	5.624895049601610e-02
1982	5.624895049601358e-02
1983	5.624895049601113e-02
1984	5.624895049600868e-02
1985	5.624895049600620e-02
1986	5.624895049600380e-02
1987	5.624895049600143e-02
1988	5.624895049599907e-02
1989	5.624895049599675e-02
1990	5.624895049599443e-02
1991	5.624895049599216e-02
1992	5.624895049598989e-02
1993	5.624895049598763e-02
1994	5.624895049598545e-02
1995	5.624895049598325e-02
1996	5.624895049598107e-02
1997	5.624895049597893e-02
1998	5.624895049597685e-02
1999	5.624895049597471e-02
2000	5.624895049597264e-02
